qid,query,docno,text,score,rank
336901,how old is vanessa redgrave,7209021_3,3 Robert Duvall as Captain Spurgeon Fish Tanner.,-14.586240768432617,152
336901,how old is vanessa redgrave,6736418_3,"Most people just call them Dante and Vergil Sparda, or the old nordic style of Dante and Vergil Spardason.",-14.746903419494629,153
390360,ia suffix meaning,8630614_0,"-ia, suffix meaning a specified condition of a disease or process: athrombia, phrenoblabia, pontobulbia.",-0.006330082193017006,0
390360,ia suffix meaning,5423359_1,The suffix -ia means condition; -al means pertaining to; and the suffix -oma means tumor or mass.,-0.009611756540834904,1
390360,ia suffix meaning,8630611_3,"[G. - ia, an ancient noun-forming suffix]. word element, state; condition.",-0.010428578592836857,2
390360,ia suffix meaning,604111_0,"What is the suffix and definition of analgesia (ia) absence of pain: What do these suffixes mean? -ac, -al, -ar, -ary, -ic, -ical, -ile, -ous: pertaining to: What does this suffix mean? -form: like or resembling: does this suffix mean? -oid: Suffix that means resembling: What is the suffix and definition of anesthesia (ia) loss of sensation",-0.027295520529150963,3
390360,ia suffix meaning,8630609_0,"The ending-ia has limited productivity as an English suffix, forming names of disorders (hypoxia) or plural or collective nouns (militaria; psychedelia; suburbia).",-0.08583327382802963,4
390360,ia suffix meaning,2203875_0,"The suffix in the term pneumonia is ________, which means ___________. ia, inflammation. ia, condition or disease. ia, disease. nia, condition or disease. ia, condition or disease.",-0.09401366114616394,5
390360,ia suffix meaning,2203877_1,"The suffix in the term pneumonia is ________, which means ___________. ia, inflammation. ia, condition or disease. ia, disease. nia, condition or disease. ia, condition or disease.",-0.12782706320285797,6
390360,ia suffix meaning,4619216_1,"Word Origin and History for -ia Expand. word-forming element in names of countries, diseases, flowers, from Latin and Greek -ia, which forms abstract nouns of feminine gender.",-0.1316424012184143,7
390360,ia suffix meaning,2094425_1,Meaning of IAS.,-0.1584310680627823,8
390360,ia suffix meaning,1093722_2,The ending -emia is one of the building blocks derived from Greek (in this case) or Latin used to construct medical terms.,-0.24779996275901794,9
390360,ia suffix meaning,4683960_3,"Philadelph … ia literally means, city of brotherly love..",-0.27985626459121704,10
390360,ia suffix meaning,8630611_0,-ia.,-0.29742392897605896,11
390360,ia suffix meaning,2094425_3,IAS abbreviation.,-0.3961203992366791,12
390360,ia suffix meaning,7679050_2,"PLAY. a, ia, on, os, is, us, um, ium. names a thing when attached to a root word; means: refers to; pertains to. al, tic, ic, iac, ious, ous, ent. makes adjectives, express relationships; means: pertains to, refers to, concerning. an, ion, ian.",-0.41885852813720703,13
390360,ia suffix meaning,1442273_1,A suffix is a meaningful unit of letters attached to the end of a word.,-1.206207275390625,14
390360,ia suffix meaning,7805081_1,A suffix is a meaningful unit of letters attached to the end of a word.,-1.206207275390625,15
390360,ia suffix meaning,6989234_1,A suffix is a meaningful unit of letters attached to the end of a word.,-1.2822425365447998,16
390360,ia suffix meaning,2168033_3,"1685-95; < Latin, equivalent to insomn(is) sleepless (in- in-3 + somn(us) sleep + -is adj. suffix) + -ia -ia.",-1.3536860942840576,17
390360,ia suffix meaning,6062252_0,A suffix is a word part that is placed at the end of a word to change its meaning.,-1.9782001972198486,18
390360,ia suffix meaning,5005531_1,A suffix is an important component of word meaning which is added to the end of a word.,-2.150618314743042,19
390360,ia suffix meaning,1093722_0,emia: Suffix meaning blood or referring to the presence of a substance in the blood.,-2.1929917335510254,20
390360,ia suffix meaning,2094425_2,What does IAS stand for?,-2.2105093002319336,21
390360,ia suffix meaning,2094425_0,118 definitions of IAS.,-2.340427875518799,22
390360,ia suffix meaning,3815318_2,What do we mean by IA is premature in reference to any order made by court ?,-2.4445531368255615,23
390360,ia suffix meaning,8803972_3,Suffix meaning creation of a permanent new opening in a luminal structure.,-3.3306071758270264,24
390360,ia suffix meaning,7477381_1,"The suffix 'ary means pertaining to, connected with, having the character of. . . i…t is from the Latin arius.",-3.837369441986084,25
390360,ia suffix meaning,1927061_0,"suffixes used in the names of specialties and practitioners suffixes meaning 'related to or 'pertaining to suffixes indicating condition or process suffixes indicating form, size, and formation suffixes describing diagnostic procedures suffixes indicating therapeutic procedures commonly used general suffixes.",-4.12294340133667,26
390360,ia suffix meaning,3815318_3,What is IA meant for ?,-4.136064052581787,27
390360,ia suffix meaning,2094425_4,Define IAS at AcronymFinder.com,-4.646069526672363,28
390360,ia suffix meaning,1093722_3,From the Greek haima blood + -ia.,-4.833711624145508,29
390360,ia suffix meaning,5725004_0,"1150-1200; Middle English contumacie < Latin contumācia, equivalent to contumāc-, stem of contumāx unyielding, stubborn (con- con- + -tum- of uncertain sense, though connected by classical authors with both contemnere to regard with contempt and tumēre to swell) + -āx adj. suffix) + -ia -ia.",-4.900257587432861,30
390360,ia suffix meaning,324991_0,"The combining form of a term that means hump or hunchback is ________ and the medical condition of __________ is the backward bending of the thoracic (chest vertebrae) spine.kypho- - kyph/o/sis.   .he phrase, refers to or _____, is a generalized actual meaning (not a literal meaning) used for the suffixes a, -ia, -iac, -al, -ar, -ic, -is, -on, -os, -us, -ium, and-um.",-5.3850274085998535,31
390360,ia suffix meaning,4689262_0,"79 terms. suffixes used in the names of specialties and practitioners suffixes meaning 'related to or 'pertaining to suffixes indicating condition or process suffixes indicating form, size, and formation suffixes describing diagnostic procedures suffixes indicating therapeutic procedures commonly used general suffixes.",-5.408091068267822,32
390360,ia suffix meaning,8803972_2,Suffix meaning direct visual examination of a structure. -oscopy.,-5.891932964324951,33
390360,ia suffix meaning,6492800_1,"Saria is a variant form, with the suffix-ia, of Sarah (Hebrew).",-5.960781574249268,34
390360,ia suffix meaning,324994_0,"The medical term Chalazion Cyst (AKA: steatoma, meibomian cyst) is referred to as a sebaceous cyst of the eyelids.he phrase, refers to or _____, is a generalized actual meaning (not a literal meaning) used for the suffixes a, -ia, -iac, -al, -ar, -ic, -is, -on, -os, -us, -ium, and-um.",-6.051480770111084,35
390360,ia suffix meaning,6492801_2,"Saria is a variant form, with the suffix-ia, of Sarah (Hebrew).",-6.067663192749023,36
390360,ia suffix meaning,6492799_2,"Saria is a variant form, with the suffix-ia, of Sarah (Hebrew).",-6.206546783447266,37
390360,ia suffix meaning,324992_0,"The modern medical term for a specialist who treats and diagnoses foot disease and disorders such as corns, bunions, claw foot, ingrown toenails, and par/onych/itis is a Chiro/pod/ist.he phrase, refers to or _____, is a generalized actual meaning (not a literal meaning) used for the suffixes a, -ia, -iac, -al, -ar, -ic, -is, -on, -os, -us, -ium, and-um.",-6.440081596374512,38
390360,ia suffix meaning,6492802_1,"Saria is a variant form, with the suffix-ia, of Sarah (Hebrew).",-6.459056377410889,39
390360,ia suffix meaning,8630611_1,"A suffix used to form terms for states or conditions, often abnormal.",-6.690133571624756,40
390360,ia suffix meaning,7477381_3,Suffix meaning: pertaining to -ary is a suffix which means: pertaining to.,-6.794677257537842,41
390360,ia suffix meaning,675665_0,"ate (Noun suffix) Meaning: office or function Examples of Use: mandate; consulate. action, ition (Noun suffix) Meaning: act or state of Examples of Use: education, recognition. ese (Noun suffix) Meaning: of; relating to Examples of Use: Chinese; journalese. ine (Noun suffix) Meaning: procedure; art Examples of Use: medicine; discipline. ite (Noun suffix) Meaning: native or citizen of Examples of Use: urbanite; Brooklynite. ity (Noun suffix) Meaning: state of being Examples of Use: paucity; sagacity. oid (Noun suffix) Meaning: something like Examples of Use: anthropoid; alkaloid. or (Noun suffix)",-7.171074867248535,42
390360,ia suffix meaning,4689264_0,"Suffixes for medical terminology. suffixes used in the names of specialties and practitioners suffixes meaning 'related to or 'pertaining to suffixes indicating condition or process suffixes indicating form, size, and formation suffixes describing diagnostic procedures suffixes indicating therapeutic procedures commonly used general suffixes.",-7.535229682922363,43
390360,ia suffix meaning,1689723_1,A Prefix or suffix Meaning,-7.563419818878174,44
390360,ia suffix meaning,7186643_0,"Insomnia, also known as sleeplessness, is a sleep disorder where people have trouble sleeping.[1]The word insomnia is from Latin: in + somnus without sleep and -ia as nominalizing suffix.",-7.566521167755127,45
390360,ia suffix meaning,4619216_2,"In paraphernalia, Mammalia, etc. it represents the Latin and Greek plural suffix of nouns in -ium or -ion.",-7.887306213378906,46
390360,ia suffix meaning,8085714_1,Meaning of suffix.,-8.04631519317627,47
390360,ia suffix meaning,604116_1,Meaning of suffix.,-8.158244132995605,48
390360,ia suffix meaning,4689260_0,"Suffixes that mean condition of, adjective suffixes, suffixes pertaining to medical specialties and plural endings.",-8.607346534729004,49
390360,ia suffix meaning,170385_1,"Suffixes that mean condition of, adjective suffixes, suffixes pertaining to medical specialties and plural endings.",-8.607346534729004,50
390360,ia suffix meaning,7840164_2,A suffix that means instrument to measure pressure is ______________.,-8.858644485473633,51
390360,ia suffix meaning,7477381_0,-ary is the suffix meaning pertaining to. it means pertaining to or located in.,-8.916192054748535,52
390360,ia suffix meaning,1442273_4,Some suffixes indicate verb tense.,-8.961848258972168,53
390360,ia suffix meaning,6989234_4,Some suffixes indicate verb tense.,-8.963092803955078,54
390360,ia suffix meaning,4246422_2,Noun Suffixes.,-8.989945411682129,55
390360,ia suffix meaning,7805081_4,Some suffixes indicate verb tense.,-8.990265846252441,56
390360,ia suffix meaning,8803972_1,Suffix meaning surgical repair by use of suture. -orrhaphy.,-9.079916000366211,57
390360,ia suffix meaning,1499633_1,Meaning of suffix oid.,-9.161991119384766,58
390360,ia suffix meaning,5005531_2,"A suffix follows a root word, and the suffix modifies the meaning of the root word.",-9.222634315490723,59
390360,ia suffix meaning,6989234_2,Suffixes have the power to change the meaning or even grammatical function of a word!,-9.228821754455566,60
390360,ia suffix meaning,1469393_3,One thing a suffix can do is indicate a word's part of speech.,-9.251241683959961,61
390360,ia suffix meaning,604116_0,Definition of suffix in the Definitions.net dictionary.,-9.427833557128906,62
390360,ia suffix meaning,8085714_2,What does suffix mean?,-9.433719635009766,63
390360,ia suffix meaning,1442273_2,Suffixes have the power to change the meaning or even grammatical function of a word!,-9.471753120422363,64
390360,ia suffix meaning,7805081_2,Suffixes have the power to change the meaning or even grammatical function of a word!,-9.471753120422363,65
